# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2025-12-30T12:58:50.698142
# Sample Interval (s),0.1

# Boards
#,Arduino,telemetrix,Connected

# Devices
#,led_1,DigitalOutput,board=Arduino,output=13
#,ana,AnalogInput,board=Arduino,input=14

timestamp,elapsed_ms,led_1:DigitalOutput,ana:AnalogInput
2025-12-30T12:59:39.799,49101.3,0,0
2025-12-30T12:59:39.911,49213.0,0,0
2025-12-30T12:59:40.007,49309.5,0,0
2025-12-30T12:59:40.120,49422.0,0,0
2025-12-30T12:59:40.230,49532.5,0,0
2025-12-30T12:59:40.343,49645.5,0,0
2025-12-30T12:59:40.455,49756.9,0,0
2025-12-30T12:59:40.566,49868.8,0,0
2025-12-30T12:59:40.678,49979.9,0,0
2025-12-30T12:59:40.789,50091.4,0,0
2025-12-30T12:59:40.900,50202.8,0,0
2025-12-30T12:59:41.012,50313.9,0,0
2025-12-30T12:59:41.124,50425.9,0,0
2025-12-30T12:59:41.236,50538.5,0,0
2025-12-30T12:59:41.347,50649.0,0,0
2025-12-30T12:59:41.457,50759.7,0,0
2025-12-30T12:59:41.559,50861.3,0,0
2025-12-30T12:59:41.665,50967.0,0,0
2025-12-30T12:59:41.777,51079.5,0,0
2025-12-30T12:59:41.889,51191.6,0,0
2025-12-30T12:59:41.991,51293.4,0,0
2025-12-30T12:59:42.110,51412.5,0,0
2025-12-30T12:59:42.210,51512.7,0,0
2025-12-30T12:59:42.319,51621.6,0,0
2025-12-30T12:59:42.435,51737.5,0,0
2025-12-30T12:59:42.539,51841.8,0,0
2025-12-30T12:59:42.658,51959.9,0,0
2025-12-30T12:59:42.768,52070.7,0,0
2025-12-30T12:59:42.870,52172.7,0,0
2025-12-30T12:59:42.980,52282.2,0,0
2025-12-30T12:59:43.089,52391.4,0,0
2025-12-30T12:59:43.198,52500.3,0,0
2025-12-30T12:59:43.309,52611.7,0,0
2025-12-30T12:59:43.419,52721.1,0,0
2025-12-30T12:59:43.526,52827.9,0,0
2025-12-30T12:59:43.635,52937.5,0,0
2025-12-30T12:59:43.744,53046.7,0,0
2025-12-30T12:59:43.862,53164.2,0,0
2025-12-30T12:59:43.973,53275.7,0,0
2025-12-30T12:59:44.083,53385.7,0,0
2025-12-30T12:59:44.188,53490.2,0,0
2025-12-30T12:59:44.291,53593.8,0,0
2025-12-30T12:59:44.402,53704.5,0,0
2025-12-30T12:59:44.513,53815.7,0,0
2025-12-30T12:59:44.619,53921.7,0,0
2025-12-30T12:59:44.736,54038.0,0,0
2025-12-30T12:59:44.847,54149.5,0,0
2025-12-30T12:59:44.958,54260.5,0,0
2025-12-30T12:59:45.070,54372.1,0,0
2025-12-30T12:59:45.182,54484.1,0,0
2025-12-30T12:59:45.291,54593.3,0,0
2025-12-30T12:59:45.403,54705.1,0,0
2025-12-30T12:59:45.514,54816.4,0,0
2025-12-30T12:59:45.626,54928.8,0,0
2025-12-30T12:59:45.736,55038.4,0,0
2025-12-30T12:59:45.847,55149.6,0,0
2025-12-30T12:59:45.958,55260.7,0,0
2025-12-30T12:59:46.069,55371.4,0,0
2025-12-30T12:59:46.164,55466.0,0,0
2025-12-30T12:59:46.276,55578.8,0,0
2025-12-30T12:59:46.386,55688.7,0,0
