# GLIDER Experiment Data
# Experiment Name,Untitled Experiment
# Start Time,2025-12-30T12:35:48.438260
# Sample Interval (s),0.1

# Boards
#,Arduino,telemetrix,Connected

# Devices
#,led_1,DigitalOutput,board=Arduino,output=13
#,1,AnalogInput,board=Arduino,input=0

timestamp,elapsed_ms,led_1:DigitalOutput,1:AnalogInput
2025-12-30T12:36:51.321,62883.2,0,0
2025-12-30T12:36:51.430,62992.5,0,0
2025-12-30T12:36:51.542,63103.8,0,0
2025-12-30T12:36:51.654,63216.4,0,0
2025-12-30T12:36:51.765,63326.8,0,0
2025-12-30T12:36:51.879,63441.7,0,0
2025-12-30T12:36:51.989,63551.2,0,0
2025-12-30T12:36:52.101,63663.0,0,0
2025-12-30T12:36:52.196,63758.5,0,0
2025-12-30T12:36:52.309,63871.3,0,0
2025-12-30T12:36:52.421,63983.1,0,0
2025-12-30T12:36:52.533,64095.6,0,0
2025-12-30T12:36:52.646,64207.8,0,0
2025-12-30T12:36:52.758,64320.0,0,0
2025-12-30T12:36:52.873,64434.9,0,0
2025-12-30T12:36:52.980,64542.5,0,0
2025-12-30T12:36:53.091,64653.7,0,0
2025-12-30T12:36:53.204,64766.2,0,0
2025-12-30T12:36:53.311,64873.5,0,0
2025-12-30T12:36:53.422,64984.0,0,0
2025-12-30T12:36:53.531,65093.1,0,0
2025-12-30T12:36:53.642,65204.4,0,0
2025-12-30T12:36:53.753,65314.9,0,0
2025-12-30T12:36:53.867,65429.3,0,0
2025-12-30T12:36:53.979,65540.9,0,0
2025-12-30T12:36:54.094,65656.0,0,0
2025-12-30T12:36:54.198,65760.3,0,0
2025-12-30T12:36:54.328,65889.9,0,0
2025-12-30T12:36:54.430,65992.3,0,0
2025-12-30T12:36:54.541,66103.6,0,0
2025-12-30T12:36:54.655,66217.6,0,0
2025-12-30T12:36:54.769,66330.9,0,0
2025-12-30T12:36:54.878,66440.4,0,0
2025-12-30T12:36:54.988,66550.5,0,0
2025-12-30T12:36:55.101,66662.9,0,0
2025-12-30T12:36:55.195,66757.5,0,0
2025-12-30T12:36:55.306,66868.6,0,0
2025-12-30T12:36:55.419,66981.4,0,0
2025-12-30T12:36:55.530,67092.7,0,0
2025-12-30T12:36:55.642,67204.5,0,0
2025-12-30T12:36:55.753,67315.4,0,0
2025-12-30T12:36:55.865,67427.0,0,0
2025-12-30T12:36:55.976,67537.9,0,0
2025-12-30T12:36:56.087,67649.1,0,0
2025-12-30T12:36:56.201,67762.8,0,0
2025-12-30T12:36:56.310,67872.2,0,0
2025-12-30T12:36:56.424,67986.2,0,0
2025-12-30T12:36:56.532,68094.7,0,0
2025-12-30T12:36:56.645,68207.5,0,0
2025-12-30T12:36:56.756,68318.1,0,0
2025-12-30T12:36:56.868,68430.6,0,0
2025-12-30T12:36:56.981,68543.6,0,0
2025-12-30T12:36:57.093,68654.8,0,0
2025-12-30T12:36:57.206,68768.2,0,0
2025-12-30T12:36:57.315,68877.6,0,0
2025-12-30T12:36:57.426,68987.8,0,0
2025-12-30T12:36:57.535,69096.9,0,0
2025-12-30T12:36:57.643,69205.2,0,0
2025-12-30T12:36:57.755,69316.8,0,0
2025-12-30T12:36:57.865,69426.9,0,0
2025-12-30T12:36:57.962,69524.7,0,0
2025-12-30T12:36:58.070,69632.5,0,0
2025-12-30T12:36:58.185,69747.0,0,0
2025-12-30T12:36:58.295,69857.3,0,0
2025-12-30T12:36:58.405,69967.5,0,0
2025-12-30T12:36:58.521,70082.8,0,0
2025-12-30T12:36:58.634,70196.0,0,0
2025-12-30T12:36:58.747,70309.5,0,0
2025-12-30T12:36:58.855,70416.8,0,0
2025-12-30T12:36:58.966,70528.0,0,0
2025-12-30T12:36:59.086,70648.0,0,0
2025-12-30T12:36:59.198,70760.2,0,0
2025-12-30T12:36:59.309,70871.7,0,0
2025-12-30T12:36:59.424,70986.2,0,0
2025-12-30T12:36:59.540,71102.5,0,0
2025-12-30T12:36:59.656,71218.4,0,0
2025-12-30T12:36:59.764,71326.7,0,0
2025-12-30T12:36:59.875,71437.1,0,0
2025-12-30T12:36:59.978,71540.4,0,0
2025-12-30T12:37:00.093,71655.3,0,0
2025-12-30T12:37:00.202,71764.5,0,0
2025-12-30T12:37:00.306,71868.6,0,0
2025-12-30T12:37:00.414,71976.1,0,0
2025-12-30T12:37:00.532,72094.1,0,0
2025-12-30T12:37:00.639,72201.5,0,0
2025-12-30T12:37:00.741,72303.3,0,0
2025-12-30T12:37:00.855,72416.9,0,0
2025-12-30T12:37:00.980,72542.0,0,0
2025-12-30T12:37:01.087,72649.2,0,0
2025-12-30T12:37:01.214,72776.3,0,0
2025-12-30T12:37:01.325,72887.5,0,0
2025-12-30T12:37:01.431,72993.1,0,0
2025-12-30T12:37:01.557,73119.1,0,0
2025-12-30T12:37:01.668,73230.6,0,0
2025-12-30T12:37:01.785,73347.1,0,0
2025-12-30T12:37:01.896,73458.2,0,0
2025-12-30T12:37:02.008,73570.1,0,0
2025-12-30T12:37:02.118,73680.4,0,0
2025-12-30T12:37:02.230,73791.9,0,0
2025-12-30T12:37:02.342,73903.9,0,0
2025-12-30T12:37:02.453,74015.4,0,0
2025-12-30T12:37:02.565,74127.0,0,0
2025-12-30T12:37:02.675,74237.7,0,0
2025-12-30T12:37:02.788,74350.6,0,0
2025-12-30T12:37:02.900,74462.4,0,0
2025-12-30T12:37:03.010,74572.4,0,0
2025-12-30T12:37:03.121,74683.3,0,0
2025-12-30T12:37:03.232,74794.4,0,0
2025-12-30T12:37:03.344,74906.3,0,0
2025-12-30T12:37:03.456,75017.9,0,0
2025-12-30T12:37:03.566,75128.7,0,0
2025-12-30T12:37:03.679,75241.1,0,0
2025-12-30T12:37:03.775,75337.3,0,0
2025-12-30T12:37:03.886,75448.4,0,0
2025-12-30T12:37:03.997,75559.3,0,0
2025-12-30T12:37:04.109,75671.3,0,0
2025-12-30T12:37:04.221,75783.6,0,0
2025-12-30T12:37:04.332,75894.4,0,0
2025-12-30T12:37:04.443,76005.6,0,0
2025-12-30T12:37:04.541,76102.9,0,0
2025-12-30T12:37:04.651,76213.0,0,0
2025-12-30T12:37:04.762,76324.3,0,0
2025-12-30T12:37:04.872,76434.7,0,0
2025-12-30T12:37:04.984,76546.2,0,0
2025-12-30T12:37:05.096,76658.5,0,0
2025-12-30T12:37:05.205,76767.5,0,0
2025-12-30T12:37:05.317,76879.7,0,0
2025-12-30T12:37:05.430,76991.9,0,0
2025-12-30T12:37:05.545,77106.8,0,0
2025-12-30T12:37:05.653,77215.0,0,0
2025-12-30T12:37:05.765,77327.2,0,0
2025-12-30T12:37:05.875,77437.7,0,0
2025-12-30T12:37:05.987,77549.1,0,0
2025-12-30T12:37:06.098,77660.4,0,0
2025-12-30T12:37:06.210,77772.3,0,0
2025-12-30T12:37:06.307,77869.1,0,0
2025-12-30T12:37:06.417,77979.1,0,0
2025-12-30T12:37:06.528,78089.9,0,0
2025-12-30T12:37:06.639,78201.2,0,0
2025-12-30T12:37:06.750,78312.6,0,0
2025-12-30T12:37:06.862,78424.0,0,0
2025-12-30T12:37:06.975,78537.6,0,0
2025-12-30T12:37:07.088,78650.1,0,0
2025-12-30T12:37:07.197,78759.2,0,0
2025-12-30T12:37:07.305,78867.5,0,0
2025-12-30T12:37:07.415,78977.3,0,0
2025-12-30T12:37:07.528,79089.8,0,0
2025-12-30T12:37:07.638,79200.7,0,0
2025-12-30T12:37:07.758,79320.3,0,0
2025-12-30T12:37:07.872,79434.1,0,0
2025-12-30T12:37:07.984,79546.0,0,0
2025-12-30T12:37:08.096,79657.8,0,0
2025-12-30T12:37:08.206,79768.1,0,0
2025-12-30T12:37:08.318,79880.1,0,0
2025-12-30T12:37:08.429,79991.2,0,0
2025-12-30T12:37:08.542,80104.3,0,0
2025-12-30T12:37:08.658,80220.6,0,0
2025-12-30T12:37:08.767,80328.9,0,0
2025-12-30T12:37:08.878,80440.1,0,0
2025-12-30T12:37:08.990,80552.6,0,0
2025-12-30T12:37:09.086,80648.4,0,0
2025-12-30T12:37:09.198,80759.8,0,0
2025-12-30T12:37:09.310,80872.4,0,0
2025-12-30T12:37:09.421,80982.9,0,0
2025-12-30T12:37:09.533,81095.2,0,0
2025-12-30T12:37:09.645,81207.3,0,0
2025-12-30T12:37:09.756,81318.7,0,0
2025-12-30T12:37:09.852,81414.6,0,0
2025-12-30T12:37:09.963,81525.2,0,0
2025-12-30T12:37:10.074,81636.7,0,0
2025-12-30T12:37:10.186,81748.3,0,0
2025-12-30T12:37:10.298,81859.8,0,0
2025-12-30T12:37:10.412,81974.1,0,0
2025-12-30T12:37:10.522,82084.1,0,0
2025-12-30T12:37:10.620,82182.0,0,0
2025-12-30T12:37:10.730,82292.3,0,0
2025-12-30T12:37:10.841,82403.4,0,0
2025-12-30T12:37:10.953,82515.4,0,0
2025-12-30T12:37:11.065,82626.8,0,0
2025-12-30T12:37:11.175,82737.5,0,0
2025-12-30T12:37:11.287,82849.2,0,0
2025-12-30T12:37:11.386,82947.8,0,0
2025-12-30T12:37:11.493,83055.7,0,0
2025-12-30T12:37:11.605,83167.3,0,0
2025-12-30T12:37:11.717,83279.1,0,0
2025-12-30T12:37:11.828,83390.3,0,0
2025-12-30T12:37:11.939,83501.7,0,0
2025-12-30T12:37:12.051,83613.3,0,0
2025-12-30T12:37:12.165,83726.9,0,0
2025-12-30T12:37:12.276,83837.7,0,0
2025-12-30T12:37:12.388,83950.3,0,0
2025-12-30T12:37:12.499,84061.1,0,0
2025-12-30T12:37:12.612,84174.4,0,0
2025-12-30T12:37:12.722,84284.4,0,0
2025-12-30T12:37:12.834,84396.7,0,0
2025-12-30T12:37:12.932,84494.6,0,0
2025-12-30T12:37:13.042,84603.9,0,0
2025-12-30T12:37:13.154,84715.8,0,0
2025-12-30T12:37:13.265,84827.4,0,0
2025-12-30T12:37:13.377,84939.1,0,0
2025-12-30T12:37:13.488,85050.5,0,0
2025-12-30T12:37:13.599,85161.5,0,0
2025-12-30T12:37:13.695,85256.9,0,0
2025-12-30T12:37:13.806,85368.6,0,0
2025-12-30T12:37:13.918,85480.1,0,0
2025-12-30T12:37:14.029,85591.7,0,0
2025-12-30T12:37:14.140,85701.9,0,0
2025-12-30T12:37:14.252,85813.9,0,0
2025-12-30T12:37:14.363,85925.0,0,0
2025-12-30T12:37:14.475,86037.1,0,0
2025-12-30T12:37:14.570,86132.5,0,0
2025-12-30T12:37:14.682,86244.4,0,0
2025-12-30T12:37:14.792,86354.2,0,0
2025-12-30T12:37:14.903,86465.6,0,0
2025-12-30T12:37:15.015,86577.2,0,0
2025-12-30T12:37:15.127,86689.7,0,0
2025-12-30T12:37:15.237,86799.4,0,0
2025-12-30T12:37:15.349,86911.7,0,0
2025-12-30T12:37:15.448,87009.7,0,0
2025-12-30T12:37:15.557,87118.9,0,0
2025-12-30T12:37:15.668,87229.9,0,0
2025-12-30T12:37:15.779,87340.9,0,0
2025-12-30T12:37:15.886,87448.1,0,0
2025-12-30T12:37:16.009,87571.0,0,0
2025-12-30T12:37:16.120,87682.7,0,0
2025-12-30T12:37:16.233,87795.5,0,0
2025-12-30T12:37:16.336,87897.9,0,0
2025-12-30T12:37:16.445,88007.0,0,0
2025-12-30T12:37:16.565,88127.1,0,0
2025-12-30T12:37:16.675,88236.8,0,0
2025-12-30T12:37:16.786,88348.1,0,0
2025-12-30T12:37:16.888,88450.1,0,0

# End Time,2025-12-30T12:37:16.932850
# Duration (s),88.49
